Blocks,Age,Faults,Time,Output
639,0,3,23767,0
675,4,0,26110,0
676,1,0,25646,0
676,3,0,25233,0
674,7,0,25971,1
674,6,0,25555,0
434,2,20,15845,0
675,6,0,24944,0
639,1,3,23767,0
675,5,0,26110,0
676,2,0,25646,0
676,4,0,25233,0
675,0,0,26013,0
674,7,0,25555,1
434,3,20,15845,0
675,7,0,24944,1
639,2,3,23767,0
675,6,0,26110,0
676,3,0,25646,0
676,5,0,25233,0
675,1,0,26013,0
675,0,0,25600,0
434,4,20,15845,0
676,0,0,24998,0
639,3,3,23767,0
675,7,0,26110,1
676,4,0,25646,0
676,6,0,25233,0
675,2,0,26013,0
675,1,0,25600,0
434,5,20,15845,0
676,1,0,24998,0
639,4,3,23767,0
676,0,0,26144,0
676,5,0,25646,0
676,7,0,25233,1
675,3,0,26013,0
675,2,0,25600,0
434,6,20,15845,0
676,2,0,24998,0
639,5,3,23767,0
676,1,0,26144,0
676,6,0,25646,1
677,0,0,25261,0
675,4,0,26013,0
675,3,0,25600,0
434,7,20,15845,0
676,3,0,24998,0
639,6,3,23767,0
676,2,0,26144,0
677,0,0,25673,0
677,1,0,25261,0
675,5,0,26013,0
675,4,0,25600,0
434,8,20,15845,1
676,4,0,24998,0
639,7,3,23767,1
676,3,0,26144,0
677,1,0,25673,0
677,2,0,25261,0
675,6,0,26013,0
675,5,0,25600,0
435,0,20,15901,0
676,5,0,24998,0
640,0,3,23789,0
676,4,0,26144,0
677,2,0,25673,0
677,3,0,25261,0
675,7,0,26013,1
675,6,0,25600,0
435,1,20,15901,0
676,6,0,24998,0
640,1,3,23789,0
676,5,0,26144,0
677,3,0,25673,0
677,4,0,25261,0
676,0,0,26073,0
675,7,0,25600,1
435,2,20,15901,0
676,7,0,24998,1
640,2,3,23789,0
676,6,0,26144,0
677,4,0,25673,0
677,5,0,25261,0
676,1,0,26073,0
676,0,0,25650,0
435,3,20,15901,0
677,0,0,25016,0
640,3,3,23789,0
676,7,0,26144,1
677,5,0,25673,0
677,6,0,25261,0
676,2,0,26073,0
676,1,0,25650,0
435,4,20,15901,0
677,1,0,25016,0
640,4,3,23789,0
677,0,0,26177,0
677,6,0,25673,0
677,7,0,25261,1
676,3,0,26073,0
676,2,0,25650,0
435,5,20,15901,0
677,2,0,25016,0
640,5,3,23789,0
677,1,0,26177,0
677,7,0,25673,1
678,0,0,25310,0
676,4,0,26073,0
676,3,0,25650,0
435,6,20,15901,0
677,3,0,25016,0
640,6,3,23789,1
677,2,0,26177,0
678,0,0,25703,0
678,1,0,25310,0
676,5,0,26073,0
676,4,0,25650,0
435,7,20,15901,0
677,4,0,25016,0
641,0,3,23817,0
677,3,0,26177,0
678,1,0,25703,0
678,2,0,25310,0
676,6,0,26073,1
676,5,0,25650,0
435,8,20,15901,0
677,5,0,25016,0
641,1,3,23817,0
677,4,0,26177,0
678,2,0,25703,0
678,3,0,25310,0
677,0,0,26129,0
676,6,0,25650,0
435,9,20,15901,1
677,6,0,25016,0
641,2,3,23817,0
677,5,0,26177,0
678,3,0,25703,0
678,4,0,25310,0
677,1,0,26129,0
676,7,0,25650,1
436,0,20,15928,0
677,7,0,25016,1
641,3,3,23817,0
677,6,0,26177,0
678,4,0,25703,0
678,5,0,25310,0
677,2,0,26129,0
677,0,0,25675,0
436,1,20,15928,0
678,0,0,25071,0
641,4,3,23817,0
677,7,0,26177,1
678,5,0,25703,0
678,6,0,25310,0
677,3,0,26129,0
677,1,0,25675,0
436,2,20,15928,0
678,1,0,25071,0
641,5,3,23817,0
678,0,0,26226,0
678,6,0,25703,0
678,7,0,25310,1
677,4,0,26129,0
677,2,0,25675,0
436,3,20,15928,0
678,2,0,25071,0
641,6,3,23817,0
678,1,0,26226,0
678,7,0,25703,1
679,0,0,25325,0
677,5,0,26129,0
677,3,0,25675,0
436,4,20,15928,0
678,3,0,25071,0
641,7,3,23817,1
678,2,0,26226,0
679,0,0,25742,0
679,1,0,25325,0
677,6,0,26129,0
677,4,0,25675,0
436,5,20,15928,0
678,4,0,25071,0
642,0,3,23846,0
678,3,0,26226,0
679,1,0,25742,0
679,2,0,25325,0
677,7,0,26129,1
677,5,0,25675,0
436,6,20,15928,0
678,5,0,25071,0
642,1,3,23846,0
678,4,0,26226,0
679,2,0,25742,0
679,3,0,25325,0
678,0,0,26180,0
677,6,0,25675,1
436,7,20,15928,0
678,6,0,25071,1
642,2,3,23846,0
678,5,0,26226,0
679,3,0,25742,0
679,4,0,25325,0
678,1,0,26180,0
678,0,0,25704,0
436,8,20,15928,0
679,0,0,25116,0
642,3,3,23846,0
678,6,0,26226,0
679,4,0,25742,0
679,5,0,25325,0
678,2,0,26180,0
678,1,0,25704,0
436,9,20,15928,1
679,1,0,25116,0
642,4,3,23846,0
678,7,0,26226,1
679,5,0,25742,0
679,6,0,25325,0
678,3,0,26180,0
678,2,0,25704,0
437,0,20,15957,0
679,2,0,25116,0
642,5,3,23846,0
679,0,0,26265,0
679,6,0,25742,0
679,7,0,25325,1
678,4,0,26180,0
678,3,0,25704,0
437,1,20,15957,0
679,3,0,25116,0
642,6,3,23846,0
679,1,0,26265,0
679,7,0,25742,1
680,0,0,25384,0
678,5,0,26180,0
678,4,0,25704,0
437,2,20,15957,0
679,4,0,25116,0
642,7,3,23846,1
679,2,0,26265,0
680,0,0,25766,0
680,1,0,25384,0
678,6,0,26180,0
678,5,0,25704,0
437,3,20,15957,0
679,5,0,25116,0
643,0,3,23861,0
679,3,0,26265,0
680,1,0,25766,0
680,2,0,25384,0
678,7,0,26180,1
678,6,0,25704,0
437,4,20,15957,0
679,6,0,25116,0
643,1,3,23861,0
679,4,0,26265,0
680,2,0,25766,0
680,3,0,25384,0
679,0,0,26232,0
678,7,0,25704,1
437,5,20,15957,0
679,7,0,25116,1
643,2,3,23861,0
679,5,0,26265,0
680,3,0,25766,0
680,4,0,25384,0
679,1,0,26232,0
679,0,0,25718,0
437,6,20,15957,0
680,0,0,25147,0
643,3,3,23861,0
679,6,0,26265,1
680,4,0,25766,0
680,5,0,25384,0
679,2,0,26232,0
679,1,0,25718,0
437,7,20,15957,0
680,1,0,25147,0
643,4,3,23861,0
680,0,0,26288,0
680,5,0,25766,0
680,6,0,25384,1
679,3,0,26232,0
679,2,0,25718,0
437,8,20,15957,0
680,2,0,25147,0
643,5,3,23861,0
680,1,0,26288,0
680,6,0,25766,0
681,0,0,25433,0
679,4,0,26232,0
679,3,0,25718,0
437,9,20,15957,1
680,3,0,25147,0
643,6,3,23861,0
680,2,0,26288,0
680,7,0,25766,1
681,1,0,25433,0
679,5,0,26232,0
679,4,0,25718,0
438,0,20,15984,0
680,4,0,25147,0
643,7,3,23861,1
680,3,0,26288,0
681,0,0,25824,0
681,2,0,25433,0
679,6,0,26232,0
679,5,0,25718,0
438,1,20,15984,0
680,5,0,25147,0
644,0,3,23905,0
680,4,0,26288,0
681,1,0,25824,0
681,3,0,25433,0
679,7,0,26232,1
679,6,0,25718,0
438,2,20,15984,0
680,6,0,25147,0
644,1,3,23905,0
680,5,0,26288,0
681,2,0,25824,0
681,4,0,25433,0
680,0,0,26306,0
679,7,0,25718,1
438,3,20,15984,0
680,7,0,25147,1
644,2,3,23905,0
680,6,0,26288,0
681,3,0,25824,0
681,5,0,25433,0
680,1,0,26306,0
680,0,0,25752,0
438,4,20,15984,0
681,0,0,25168,0
644,3,3,23905,0
680,7,0,26288,1
681,4,0,25824,0
681,6,0,25433,0
680,2,0,26306,0
680,1,0,25752,0
438,5,20,15984,0
681,1,0,25168,0
644,4,3,23905,0
681,0,0,26316,0
681,5,0,25824,0
681,7,0,25433,1
680,3,0,26306,0
680,2,0,25752,0
438,6,20,15984,0
681,2,0,25168,0
644,5,3,23905,0
681,1,0,26316,0
681,6,0,25824,1
682,0,0,25467,0
680,4,0,26306,0
680,3,0,25752,0
438,7,20,15984,0
681,3,0,25168,0
644,6,3,23905,0
681,2,0,26316,0
682,0,0,25857,0
682,1,0,25467,0
680,5,0,26306,0
680,4,0,25752,0
438,8,20,15984,1
681,4,0,25168,0
644,7,3,23905,1
681,3,0,26316,0
682,1,0,25857,0
682,2,0,25467,0
680,6,0,26306,0
680,5,0,25752,0
439,0,20,16011,0
681,5,0,25168,0
645,0,3,23953,0
681,4,0,26316,0
682,2,0,25857,0
682,3,0,25467,0
680,7,0,26306,1
680,6,0,25752,0
439,1,20,16011,0
681,6,0,25168,0
645,1,3,23953,0
681,5,0,26316,0
682,3,0,25857,0
682,4,0,25467,0
681,0,0,26364,0
680,7,0,25752,1
439,2,20,16011,0
681,7,0,25168,1
645,2,3,23953,0
681,6,0,26316,0
682,4,0,25857,0
682,5,0,25467,0
681,1,0,26364,0
681,0,0,25824,0
439,3,20,16011,0
682,0,0,25207,0
645,3,3,23953,0
681,7,0,26316,1
682,5,0,25857,0
682,6,0,25467,0
681,2,0,26364,0
681,1,0,25824,0
439,4,20,16011,0
682,1,0,25207,0
645,4,3,23953,0
682,0,0,26329,0
682,6,0,25857,0
682,7,0,25467,1
681,3,0,26364,0
681,2,0,25824,0
439,5,20,16011,0
682,2,0,25207,0
645,5,3,23953,0
682,1,0,26329,0
682,7,0,25857,1
683,0,0,25505,0
681,4,0,26364,0
681,3,0,25824,0
439,6,20,16011,0
682,3,0,25207,0
645,6,3,23953,1
682,2,0,26329,0
683,0,0,25885,0
683,1,0,25505,0
681,5,0,26364,0
681,4,0,25824,0
439,7,20,16011,0
682,4,0,25207,0
646,0,3,23993,0
682,3,0,26329,0
683,1,0,25885,0
683,2,0,25505,0
681,6,0,26364,1
681,5,0,25824,0
439,8,20,16011,0
682,5,0,25207,0
646,1,3,23993,0
682,4,0,26329,0
683,2,0,25885,0
683,3,0,25505,0
682,0,0,26380,0
681,6,0,25824,0
439,9,20,16011,1
682,6,0,25207,0
646,2,3,23993,0
682,5,0,26329,0
683,3,0,25885,0
683,4,0,25505,0
682,1,0,26380,0
681,7,0,25824,1
440,0,20,16059,0
682,7,0,25207,1
646,3,3,23993,0
682,6,0,26329,0
683,4,0,25885,0
683,5,0,25505,0
682,2,0,26380,0
682,0,0,25875,0
440,1,20,16059,0
683,0,0,25246,0
646,4,3,23993,0
682,7,0,26329,1
683,5,0,25885,0
683,6,0,25505,0
682,3,0,26380,0
682,1,0,25875,0
440,2,20,16059,0
683,1,0,25246,0
646,5,3,23993,0
683,0,0,26343,0
683,6,0,25885,0
683,7,0,25505,1
682,4,0,26380,0
682,2,0,25875,0
440,3,20,16059,0
683,2,0,25246,0
646,6,3,23993,0
683,1,0,26343,0
683,7,0,25885,1
684,0,0,25545,0
682,5,0,26380,0
682,3,0,25875,0
440,4,20,16059,0
683,3,0,25246,0
646,7,3,23993,1
683,2,0,26343,0
684,0,0,25914,0
684,1,0,25545,0
682,6,0,26380,0
682,4,0,25875,0
440,5,20,16059,0
683,4,0,25246,0
647,0,3,24002,0
683,3,0,26343,0
684,1,0,25914,0
684,2,0,25545,0
682,7,0,26380,1
682,5,0,25875,0
440,6,20,16059,0
683,5,0,25246,0
647,1,3,24002,0
683,4,0,26343,0
684,2,0,25914,0
684,3,0,25545,0
683,0,0,26410,0
682,6,0,25875,1
440,7,20,16059,0
683,6,0,25246,1
647,2,3,24002,0
683,5,0,26343,0
684,3,0,25914,0
684,4,0,25545,0
683,1,0,26410,0
683,0,0,25911,0
440,8,20,16059,0
684,0,0,25276,0
647,3,3,24002,0
683,6,0,26343,0
684,4,0,25914,0
684,5,0,25545,0
683,2,0,26410,0
683,1,0,25911,0
440,9,20,16059,1
684,1,0,25276,0
647,4,3,24002,0
683,7,0,26343,1
684,5,0,25914,0
684,6,0,25545,0
683,3,0,26410,0
683,2,0,25911,0
441,0,20,16083,0
684,2,0,25276,0
647,5,3,24002,0
684,0,0,26370,0
684,6,0,25914,0
684,7,0,25545,1
683,4,0,26410,0
683,3,0,25911,0
441,1,20,16083,0
684,3,0,25276,0
647,6,3,24002,0
684,1,0,26370,0
684,7,0,25914,1
685,0,0,25585,0
683,5,0,26410,0
683,4,0,25911,0
441,2,20,16083,0
684,4,0,25276,0
647,7,3,24002,1
684,2,0,26370,0
685,0,0,25979,0
685,1,0,25585,0
683,6,0,26410,0
683,5,0,25911,0
441,3,20,16083,0
684,5,0,25276,0
648,0,3,24058,0
684,3,0,26370,0
685,1,0,25979,0
685,2,0,25585,0
683,7,0,26410,1
683,6,0,25911,0
441,4,20,16083,0
684,6,0,25276,0
648,1,3,24058,0
684,4,0,26370,0
685,2,0,25979,0
685,3,0,25585,0
684,0,0,26451,0
683,7,0,25911,1
441,5,20,16083,0
684,7,0,25276,1
648,2,3,24058,0
684,5,0,26370,0
685,3,0,25979,0
685,4,0,25585,0
684,1,0,26451,0
684,0,0,25940,0
441,6,20,16083,0
685,0,0,25353,0
648,3,3,24058,0
684,6,0,26370,1
685,4,0,25979,0
685,5,0,25585,0
684,2,0,26451,0
684,1,0,25940,0
441,7,20,16083,0
685,1,0,25353,0
648,4,3,24058,0
685,0,0,26418,0
685,5,0,25979,0
685,6,0,25585,1
684,3,0,26451,0
684,2,0,25940,0
441,8,20,16083,0
685,2,0,25353,0
648,5,3,24058,0
685,1,0,26418,0
685,6,0,25979,0
686,0,0,25633,0
684,4,0,26451,0
684,3,0,25940,0
441,9,20,16083,1
685,3,0,25353,0
648,6,3,24058,0
685,2,0,26418,0
685,7,0,25979,1
686,1,0,25633,0
684,5,0,26451,0
684,4,0,25940,0
442,0,20,16148,0
685,4,0,25353,0
648,7,3,24058,1
685,3,0,26418,0
686,0,0,26006,0
686,2,0,25633,0
684,6,0,26451,0
684,5,0,25940,0
442,1,20,16148,0
685,5,0,25353,0
649,0,3,24085,0
685,4,0,26418,0
686,1,0,26006,0
686,3,0,25633,0
684,7,0,26451,1
684,6,0,25940,0
442,2,20,16148,0
685,6,0,25353,0
649,1,3,24085,0
685,5,0,26418,0
686,2,0,26006,0
686,4,0,25633,0
685,0,0,26481,0
684,7,0,25940,1
442,3,20,16148,0
685,7,0,25353,1
649,2,3,24085,0
685,6,0,26418,0
686,3,0,26006,0
686,5,0,25633,0
685,1,0,26481,0
685,0,0,26023,0
442,4,20,16148,0
686,0,0,25401,0
649,3,3,24085,0
685,7,0,26418,1
686,4,0,26006,0
686,6,0,25633,0
685,2,0,26481,0
685,1,0,26023,0
442,5,20,16148,0
686,1,0,25401,0
649,4,3,24085,0
686,0,0,26453,0
686,5,0,26006,0
686,7,0,25633,1
685,3,0,26481,0
685,2,0,26023,0
442,6,20,16148,0
686,2,0,25401,0
649,5,3,24085,0
686,1,0,26453,0
686,6,0,26006,1
687,0,0,25674,0
685,4,0,26481,0
685,3,0,26023,0
442,7,20,16148,0
686,3,0,25401,0
649,6,3,24085,0
686,2,0,26453,0
687,0,0,26031,0
687,1,0,25674,0
685,5,0,26481,0
685,4,0,26023,0
442,8,20,16148,1
686,4,0,25401,0
649,7,3,24085,1
686,3,0,26453,0
687,1,0,26031,0
687,2,0,25674,0
685,6,0,26481,0
685,5,0,26023,0
443,0,20,16179,0
686,5,0,25401,0
650,0,3,24127,0
686,4,0,26453,0
687,2,0,26031,0
687,3,0,25674,0
685,7,0,26481,1
685,6,0,26023,0
443,1,20,16179,0
686,6,0,25401,0
650,1,3,24127,0
686,5,0,26453,0
687,3,0,26031,0
687,4,0,25674,0
686,0,0,26520,0
685,7,0,26023,1
443,2,20,16179,0
686,7,0,25401,1
650,2,3,24127,0
686,6,0,26453,0
687,4,0,26031,0
687,5,0,25674,0
686,1,0,26520,0
686,0,0,26076,0
443,3,20,16179,0
687,0,0,25418,0
650,3,3,24127,0
686,7,0,26453,1
687,5,0,26031,0
687,6,0,25674,0
686,2,0,26520,0
686,1,0,26076,0
443,4,20,16179,0
687,1,0,25418,0
650,4,3,24127,0
687,0,0,26481,0
687,6,0,26031,0
687,7,0,25674,1
686,3,0,26520,0
686,2,0,26076,0
443,5,20,16179,0
687,2,0,25418,0
650,5,3,24127,0
687,1,0,26481,0
687,7,0,26031,1
688,0,0,25728,0
686,4,0,26520,0
686,3,0,26076,0
443,6,20,16179,0
687,3,0,25418,0
650,6,3,24127,1
687,2,0,26481,0
688,0,0,26068,0
688,1,0,25728,0
686,5,0,26520,0
686,4,0,26076,0
443,7,20,16179,0
687,4,0,25418,0
651,0,3,24170,0
687,3,0,26481,0
688,1,0,26068,0
688,2,0,25728,0
686,6,0,26520,1
686,5,0,26076,0
443,8,20,16179,0
687,5,0,25418,0
651,1,3,24170,0
687,4,0,26481,0
688,2,0,26068,0
688,3,0,25728,0
687,0,0,26554,0
686,6,0,26076,0
443,9,20,16179,1
687,6,0,25418,0
651,2,3,24170,0
687,5,0,26481,0
688,3,0,26068,0
688,4,0,25728,0
687,1,0,26554,0
686,7,0,26076,1
444,0,20,16219,0
687,7,0,25418,1
651,3,3,24170,0
687,6,0,26481,0
688,4,0,26068,0
688,5,0,25728,0
687,2,0,26554,0
687,0,0,26098,0
444,1,20,16219,0
688,0,0,25472,0
651,4,3,24170,0
687,7,0,26481,1
688,5,0,26068,0
688,6,0,25728,0
687,3,0,26554,0
687,1,0,26098,0
444,2,20,16219,0
688,1,0,25472,0
651,5,3,24170,0
688,0,0,26527,0
688,6,0,26068,0
688,7,0,25728,1
687,4,0,26554,0
687,2,0,26098,0
444,3,20,16219,0
688,2,0,25472,0
651,6,3,24170,0
688,1,0,26527,0
688,7,0,26068,1
689,0,0,25768,0
687,5,0,26554,0
687,3,0,26098,0
444,4,20,16219,0
688,3,0,25472,0
651,7,3,24170,1
688,2,0,26527,0
689,0,0,26096,0
689,1,0,25768,0
687,6,0,26554,0
687,4,0,26098,0
444,5,20,16219,0
688,4,0,25472,0
652,0,3,24183,0
688,3,0,26527,0
689,1,0,26096,0
689,2,0,25768,0
687,7,0,26554,1
687,5,0,26098,0
444,6,20,16219,0
688,5,0,25472,0
652,1,3,24183,0
688,4,0,26527,0
689,2,0,26096,0
689,3,0,25768,0
688,0,0,26615,0
687,6,0,26098,1
444,7,20,16219,0
688,6,0,25472,1
652,2,3,24183,0
688,5,0,26527,0
689,3,0,26096,0
689,4,0,25768,0
688,1,0,26615,0
688,0,0,26139,0
444,8,20,16219,0
689,0,0,25496,0
652,3,3,24183,0
688,6,0,26527,0
689,4,0,26096,0
689,5,0,25768,0
688,2,0,26615,0
688,1,0,26139,0
444,9,20,16219,1
689,1,0,25496,0
652,4,3,24183,0
688,7,0,26527,1
689,5,0,26096,0
689,6,0,25768,0
688,3,0,26615,0
688,2,0,26139,0
445,0,20,16268,0
689,2,0,25496,0
652,5,3,24183,0
689,0,0,26551,0
689,6,0,26096,0
689,7,0,25768,1
688,4,0,26615,0
688,3,0,26139,0
445,1,20,16268,0
689,3,0,25496,0
652,6,3,24183,0
689,1,0,26551,0
689,7,0,26096,1
690,0,0,25810,0
688,5,0,26615,0
688,4,0,26139,0
445,2,20,16268,0
689,4,0,25496,0
652,7,3,24183,1
689,2,0,26551,0
690,0,0,26119,0
690,1,0,25810,0
688,6,0,26615,0
688,5,0,26139,0
445,3,20,16268,0
689,5,0,25496,0
653,0,3,24233,0
689,3,0,26551,0
690,1,0,26119,0
690,2,0,25810,0
688,7,0,26615,1
688,6,0,26139,0
445,4,20,16268,0
689,6,0,25496,0
653,1,3,24233,0
689,4,0,26551,0
690,2,0,26119,0
690,3,0,25810,0
689,0,0,26628,0
688,7,0,26139,1
445,5,20,16268,0
689,7,0,25496,1
653,2,3,24233,0
689,5,0,26551,0
690,3,0,26119,0
690,4,0,25810,0
689,1,0,26628,0
689,0,0,26163,0
445,6,20,16268,0
690,0,0,25537,0
653,3,3,24233,0
689,6,0,26551,1
690,4,0,26119,0
690,5,0,25810,0
689,2,0,26628,0
689,1,0,26163,0
445,7,20,16268,0
690,1,0,25537,0
653,4,3,24233,0
690,0,0,26579,0
690,5,0,26119,0
690,6,0,25810,1
689,3,0,26628,0
689,2,0,26163,0
445,8,20,16268,0
690,2,0,25537,0
653,5,3,24233,0
690,1,0,26579,0
690,6,0,26119,0
691,0,0,25868,0
689,4,0,26628,0
689,3,0,26163,0
445,9,20,16268,1
690,3,0,25537,0
653,6,3,24233,0
690,2,0,26579,0
690,7,0,26119,1
691,1,0,25868,0
689,5,0,26628,0
689,4,0,26163,0
446,0,20,16298,0
690,4,0,25537,0
653,7,3,24233,1
690,3,0,26579,0
691,0,0,26149,0
691,2,0,25868,0
689,6,0,26628,0
689,5,0,26163,0
446,1,20,16298,0
690,5,0,25537,0
654,0,3,24265,0
690,4,0,26579,0
691,1,0,26149,0
691,3,0,25868,0
689,7,0,26628,1
689,6,0,26163,0
446,2,20,16298,0
690,6,0,25537,0
654,1,3,24265,0
690,5,0,26579,0
691,2,0,26149,0
691,4,0,25868,0
690,0,0,26691,0
689,7,0,26163,1
446,3,20,16298,0
690,7,0,25537,1
654,2,3,24265,0
690,6,0,26579,0
691,3,0,26149,0
691,5,0,25868,0
690,1,0,26691,0
690,0,0,26228,0
446,4,20,16298,0
691,0,0,25564,0
654,3,3,24265,0
690,7,0,26579,1
691,4,0,26149,0
691,6,0,25868,0
690,2,0,26691,0
690,1,0,26228,0
446,5,20,16298,0
691,1,0,25564,0
654,4,3,24265,0
691,0,0,26622,0
691,5,0,26149,0
691,7,0,25868,1
690,3,0,26691,0
690,2,0,26228,0
446,6,20,16298,0
691,2,0,25564,0
654,5,3,24265,0
691,1,0,26622,0
691,6,0,26149,1
692,0,0,25903,0
690,4,0,26691,0
690,3,0,26228,0
446,7,20,16298,0
691,3,0,25564,0
654,6,3,24265,0
691,2,0,26622,0
692,0,0,26178,0
692,1,0,25903,0
690,5,0,26691,0
690,4,0,26228,0
446,8,20,16298,1
691,4,0,25564,0
654,7,3,24265,1
691,3,0,26622,0
692,1,0,26178,0
692,2,0,25903,0
690,6,0,26691,0
690,5,0,26228,0
447,0,20,16328,0
691,5,0,25564,0
655,0,3,24340,0
691,4,0,26622,0
692,2,0,26178,0
692,3,0,25903,0
690,7,0,26691,1
690,6,0,26228,0
447,1,20,16328,0
691,6,0,25564,0
655,1,3,24340,0
691,5,0,26622,0
692,3,0,26178,0
692,4,0,25903,0
691,0,0,26756,0
690,7,0,26228,1
447,2,20,16328,0
691,7,0,25564,1
655,2,3,24340,0
691,6,0,26622,0
692,4,0,26178,0
692,5,0,25903,0
691,1,0,26756,0
691,0,0,26257,0
447,3,20,16328,0
692,0,0,25591,0
655,3,3,24340,0
691,7,0,26622,1
692,5,0,26178,0
692,6,0,25903,0
691,2,0,26756,0
691,1,0,26257,0
447,4,20,16328,0
692,1,0,25591,0
655,4,3,24340,0
692,0,0,26672,0
692,6,0,26178,0
692,7,0,25903,1
691,3,0,26756,0
691,2,0,26257,0
447,5,20,16328,0
692,2,0,25591,0
655,5,3,24340,0
692,1,0,26672,0
692,7,0,26178,1
693,0,0,25937,0
691,4,0,26756,0
691,3,0,26257,0
447,6,20,16328,0
692,3,0,25591,0
655,6,3,24340,1
692,2,0,26672,0
693,0,0,26211,0
693,1,0,25937,0
691,5,0,26756,0
691,4,0,26257,0
447,7,20,16328,0
692,4,0,25591,0
656,0,3,24379,0
692,3,0,26672,0
693,1,0,26211,0
693,2,0,25937,0
691,6,0,26756,1
691,5,0,26257,0
447,8,20,16328,0
692,5,0,25591,0
656,1,3,24379,0
692,4,0,26672,0
693,2,0,26211,0
693,3,0,25937,0
692,0,0,26780,0
691,6,0,26257,0
447,9,20,16328,1
692,6,0,25591,0
656,2,3,24379,0
692,5,0,26672,0
693,3,0,26211,0
693,4,0,25937,0
692,1,0,26780,0
691,7,0,26257,1
448,0,20,16364,0
692,7,0,25591,1
656,3,3,24379,0
692,6,0,26672,0
693,4,0,26211,0
693,5,0,25937,0
692,2,0,26780,0
692,0,0,26299,0
448,1,20,16364,0
693,0,0,25601,0
656,4,3,24379,0
692,7,0,26672,1
693,5,0,26211,0
693,6,0,25937,0
692,3,0,26780,0
692,1,0,26299,0
448,2,20,16364,0
693,1,0,25601,0
656,5,3,24379,0
693,0,0,26714,0
693,6,0,26211,0
693,7,0,25937,1
692,4,0,26780,0
692,2,0,26299,0
448,3,20,16364,0
693,2,0,25601,0
656,6,3,24379,0
693,1,0,26714,0
693,7,0,26211,1
694,0,0,25944,0
692,5,0,26780,0
692,3,0,26299,0
448,4,20,16364,0
693,3,0,25601,0
656,7,3,24379,1
693,2,0,26714,0
694,0,0,26250,0
694,1,0,25944,0
692,6,0,26780,0
692,4,0,26299,0
448,5,20,16364,0
693,4,0,25601,0
657,0,3,24454,0
693,3,0,26714,0
694,1,0,26250,0
694,2,0,25944,0
692,7,0,26780,1
692,5,0,26299,0
448,6,20,16364,0
693,5,0,25601,0
657,1,3,24454,0
693,4,0,26714,0
694,2,0,26250,0
694,3,0,25944,0
693,0,0,26803,0
692,6,0,26299,1
448,7,20,16364,0
693,6,0,25601,1
657,2,3,24454,0
693,5,0,26714,0
694,3,0,26250,0
694,4,0,25944,0
693,1,0,26803,0
693,0,0,26315,0
448,8,20,16364,0
694,0,0,25662,0
657,3,3,24454,0
693,6,0,26714,0
694,4,0,26250,0
694,5,0,25944,0
693,2,0,26803,0
693,1,0,26315,0
448,9,20,16364,1
694,1,0,25662,0
657,4,3,24454,0
693,7,0,26714,1
694,5,0,26250,0
694,6,0,25944,0
693,3,0,26803,0
693,2,0,26315,0
449,0,20,16402,0
694,2,0,25662,0
657,5,3,24454,0
694,0,0,26740,0
694,6,0,26250,0
694,7,0,25944,1
693,4,0,26803,0
693,3,0,26315,0
449,1,20,16402,0
694,3,0,25662,0
657,6,3,24454,0
694,1,0,26740,0
694,7,0,26250,1
695,0,0,25985,0
693,5,0,26803,0
693,4,0,26315,0
449,2,20,16402,0
694,4,0,25662,0
657,7,3,24454,1
694,2,0,26740,0
695,0,0,26318,0
695,1,0,25985,0
693,6,0,26803,0
693,5,0,26315,0
449,3,20,16402,0
694,5,0,25662,0
658,0,3,24500,0
694,3,0,26740,0
695,1,0,26318,0
695,2,0,25985,0
693,7,0,26803,1
693,6,0,26315,0
449,4,20,16402,0
694,6,0,25662,0
658,1,3,24500,0
694,4,0,26740,0
695,2,0,26318,0
695,3,0,25985,0
694,0,0,26854,0
693,7,0,26315,1
449,5,20,16402,0
694,7,0,25662,1
658,2,3,24500,0
694,5,0,26740,0
695,3,0,26318,0
695,4,0,25985,0
694,1,0,26854,0
694,0,0,26368,0
449,6,20,16402,0
695,0,0,25706,0
658,3,3,24500,0
694,6,0,26740,1
695,4,0,26318,0
695,5,0,25985,0
694,2,0,26854,0
694,1,0,26368,0
449,7,20,16402,0
695,1,0,25706,0
658,4,3,24500,0
695,0,0,26768,0
695,5,0,26318,0
695,6,0,25985,1
694,3,0,26854,0
694,2,0,26368,0
449,8,20,16402,0
695,2,0,25706,0
658,5,3,24500,0
695,1,0,26768,0
695,6,0,26318,0
696,0,0,26033,0
694,4,0,26854,0
694,3,0,26368,0
449,9,20,16402,1
695,3,0,25706,0
658,6,3,24500,0
695,2,0,26768,0
695,7,0,26318,1
696,1,0,26033,0
694,5,0,26854,0
694,4,0,26368,0
450,0,20,16420,0
695,4,0,25706,0
658,7,3,24500,1
695,3,0,26768,0
696,0,0,26359,0
696,2,0,26033,0
694,6,0,26854,0
694,5,0,26368,0
450,1,20,16420,0
695,5,0,25706,0
659,0,3,24558,0
695,4,0,26768,0
696,1,0,26359,0
696,3,0,26033,0
694,7,0,26854,1
694,6,0,26368,0
450,2,20,16420,0
695,6,0,25706,0
659,1,3,24558,0
695,5,0,26768,0
696,2,0,26359,0
696,4,0,26033,0
695,0,0,26920,0
694,7,0,26368,1
450,3,20,16420,0
695,7,0,25706,1
659,2,3,24558,0
695,6,0,26768,0
696,3,0,26359,0
696,5,0,26033,0
695,1,0,26920,0
695,0,0,26392,0
450,4,20,16420,0
